year,hrs2
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,56
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,60
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,35
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,60
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,44
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,35
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,15
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,70
1994,10
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,60
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,15
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,32
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,50
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,40
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1994,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,20
1996,.i
1996,.i
1996,.i
1996,.i
1996,35
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,50
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,25
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,60
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,35
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,50
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,30
1996,.i
1996,.i
1996,.i
1996,.n
1996,36
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,80
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,50
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,35
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,44
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,25
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.n
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.n
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,40
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,50
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
1996,.i
